Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-zpox,branch-v5t4,Randomise questionnaire elements?,Question Key,Response
20,1.70922E+12,29/02/2024 14:28,1.70922E+12,2,29/02/2024 16:31,143127,17,questionnaire-jj6n,,35631961,BLIND,10528402,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,412x846,412x714,,,,Demographics_ex1,7,Jewish_First,accepted,No,response-7,
21,1.70922E+12,29/02/2024 14:28,1.70922E+12,2,29/02/2024 16:31,143127,17,questionnaire-jj6n,,35631961,BLIND,10528402,,complete,,,mobile,undefined K,Android 10,Chrome 121.0.0.0,412x846,412x714,,,,Demographics_ex1,7,Jewish_First,accepted,No,END QUESTIONNAIRE,159377
1,1.70922E+12,29/02/2024 14:34,1.70922E+12,2,29/02/2024 16:37,143127,17,questionnaire-jj6n,,35632575,BLIND,10528576,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,BEGIN QUESTIONNAIRE,
2,1.70922E+12,29/02/2024 14:35,1.70922E+12,2,29/02/2024 16:38,143127,17,questionnaire-jj6n,,35632575,BLIND,10528576,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,age,32
3,1.70922E+12,29/02/2024 14:35,1.70922E+12,2,29/02/2024 16:38,143127,17,questionnaire-jj6n,,35632575,BLIND,10528576,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,age-quantised,16
4,1.70922E+12,29/02/2024 14:35,1.70922E+12,2,29/02/2024 16:38,143127,17,questionnaire-jj6n,,35632575,BLIND,10528576,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,gender,גבר
5,1.70922E+12,29/02/2024 14:35,1.70922E+12,2,29/02/2024 16:38,143127,17,questionnaire-jj6n,,35632575,BLIND,10528576,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,gender-quantised,1
6,1.70922E+12,29/02/2024 14:35,1.70922E+12,2,29/02/2024 16:38,143127,17,questionnaire-jj6n,,35632575,BLIND,10528576,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,gender-text,
7,1.70922E+12,29/02/2024 14:35,1.70922E+12,2,29/02/2024 16:38,143127,17,questionnaire-jj6n,,35632575,BLIND,10528576,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,ethnic-1,ישראלי/ת
8,1.70922E+12,29/02/2024 14:35,1.70922E+12,2,29/02/2024 16:38,143127,17,questionnaire-jj6n,,35632575,BLIND,10528576,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,ethnic-text,
9,1.70922E+12,29/02/2024 14:35,1.70922E+12,2,29/02/2024 16:38,143127,17,questionnaire-jj6n,,35632575,BLIND,10528576,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,religiosity,1
10,1.70922E+12,29/02/2024 14:35,1.70922E+12,2,29/02/2024 16:38,143127,17,questionnaire-jj6n,,35632575,BLIND,10528576,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,religiosity-quantised,1
11,1.70922E+12,29/02/2024 14:35,1.70922E+12,2,29/02/2024 16:38,143127,17,questionnaire-jj6n,,35632575,BLIND,10528576,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,education,למדתי לימודים מתקדמים מעבר לתואר ראשון
12,1.70922E+12,29/02/2024 14:35,1.70922E+12,2,29/02/2024 16:38,143127,17,questionnaire-jj6n,,35632575,BLIND,10528576,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,education-quantised,7
13,1.70922E+12,29/02/2024 14:35,1.70922E+12,2,29/02/2024 16:38,143127,17,questionnaire-jj6n,,35632575,BLIND,10528576,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,language ,כן
14,1.70922E+12,29/02/2024 14:35,1.70922E+12,2,29/02/2024 16:38,143127,17,questionnaire-jj6n,,35632575,BLIND,10528576,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,language -quantised,1
15,1.70922E+12,29/02/2024 14:35,1.70922E+12,2,29/02/2024 16:38,143127,17,questionnaire-jj6n,,35632575,BLIND,10528576,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,vision,כן
16,1.70922E+12,29/02/2024 14:35,1.70922E+12,2,29/02/2024 16:38,143127,17,questionnaire-jj6n,,35632575,BLIND,10528576,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,vision-quantised,1
17,1.70922E+12,29/02/2024 14:35,1.70922E+12,2,29/02/2024 16:38,143127,17,questionnaire-jj6n,,35632575,BLIND,10528576,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,children,אין לי
18,1.70922E+12,29/02/2024 14:35,1.70922E+12,2,29/02/2024 16:38,143127,17,questionnaire-jj6n,,35632575,BLIND,10528576,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,scale_of_SES,5
19,1.70922E+12,29/02/2024 14:35,1.70922E+12,2,29/02/2024 16:38,143127,17,questionnaire-jj6n,,35632575,BLIND,10528576,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,scale_of_SES-quantised,6
20,1.70922E+12,29/02/2024 14:35,1.70922E+12,2,29/02/2024 16:38,143127,17,questionnaire-jj6n,,35632575,BLIND,10528576,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,response-7,
21,1.70922E+12,29/02/2024 14:35,1.70922E+12,2,29/02/2024 16:38,143127,17,questionnaire-jj6n,,35632575,BLIND,10528576,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,END QUESTIONNAIRE,67524
1,1.70922E+12,29/02/2024 15:13,1.70922E+12,2,29/02/2024 17:13,143127,17,questionnaire-jj6n,,35634766,BLIND,10529232,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,430x932,814x347,,,,Demographics_ex1,7,Arab_First,accepted,No,BEGIN QUESTIONNAIRE,
2,1.70922E+12,29/02/2024 15:14,1.70922E+12,2,29/02/2024 17:14,143127,17,questionnaire-jj6n,,35634766,BLIND,10529232,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,430x932,814x347,,,,Demographics_ex1,7,Arab_First,accepted,No,age,30
3,1.70922E+12,29/02/2024 15:14,1.70922E+12,2,29/02/2024 17:14,143127,17,questionnaire-jj6n,,35634766,BLIND,10529232,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,430x932,814x347,,,,Demographics_ex1,7,Arab_First,accepted,No,age-quantised,14
4,1.70922E+12,29/02/2024 15:14,1.70922E+12,2,29/02/2024 17:14,143127,17,questionnaire-jj6n,,35634766,BLIND,10529232,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,430x932,814x347,,,,Demographics_ex1,7,Arab_First,accepted,No,gender,גבר
5,1.70922E+12,29/02/2024 15:14,1.70922E+12,2,29/02/2024 17:14,143127,17,questionnaire-jj6n,,35634766,BLIND,10529232,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,430x932,814x347,,,,Demographics_ex1,7,Arab_First,accepted,No,gender-quantised,1
6,1.70922E+12,29/02/2024 15:14,1.70922E+12,2,29/02/2024 17:14,143127,17,questionnaire-jj6n,,35634766,BLIND,10529232,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,430x932,814x347,,,,Demographics_ex1,7,Arab_First,accepted,No,gender-text,
7,1.70922E+12,29/02/2024 15:14,1.70922E+12,2,29/02/2024 17:14,143127,17,questionnaire-jj6n,,35634766,BLIND,10529232,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,430x932,814x347,,,,Demographics_ex1,7,Arab_First,accepted,No,ethnic-1,ישראלי/ת
8,1.70922E+12,29/02/2024 15:14,1.70922E+12,2,29/02/2024 17:14,143127,17,questionnaire-jj6n,,35634766,BLIND,10529232,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,430x932,814x347,,,,Demographics_ex1,7,Arab_First,accepted,No,ethnic-4,יהודי/ת
9,1.70922E+12,29/02/2024 15:14,1.70922E+12,2,29/02/2024 17:14,143127,17,questionnaire-jj6n,,35634766,BLIND,10529232,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,430x932,814x347,,,,Demographics_ex1,7,Arab_First,accepted,No,ethnic-text,
10,1.70922E+12,29/02/2024 15:14,1.70922E+12,2,29/02/2024 17:14,143127,17,questionnaire-jj6n,,35634766,BLIND,10529232,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,430x932,814x347,,,,Demographics_ex1,7,Arab_First,accepted,No,religiosity,7
11,1.70922E+12,29/02/2024 15:14,1.70922E+12,2,29/02/2024 17:14,143127,17,questionnaire-jj6n,,35634766,BLIND,10529232,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,430x932,814x347,,,,Demographics_ex1,7,Arab_First,accepted,No,religiosity-quantised,7
12,1.70922E+12,29/02/2024 15:14,1.70922E+12,2,29/02/2024 17:14,143127,17,questionnaire-jj6n,,35634766,BLIND,10529232,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,430x932,814x347,,,,Demographics_ex1,7,Arab_First,accepted,No,education,חלק מלימודים על יסודיים (חטיבת ביניים ותיכון)
13,1.70922E+12,29/02/2024 15:14,1.70922E+12,2,29/02/2024 17:14,143127,17,questionnaire-jj6n,,35634766,BLIND,10529232,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,430x932,814x347,,,,Demographics_ex1,7,Arab_First,accepted,No,education-quantised,3
14,1.70922E+12,29/02/2024 15:14,1.70922E+12,2,29/02/2024 17:14,143127,17,questionnaire-jj6n,,35634766,BLIND,10529232,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,430x932,814x347,,,,Demographics_ex1,7,Arab_First,accepted,No,language ,כן
15,1.70922E+12,29/02/2024 15:14,1.70922E+12,2,29/02/2024 17:14,143127,17,questionnaire-jj6n,,35634766,BLIND,10529232,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,430x932,814x347,,,,Demographics_ex1,7,Arab_First,accepted,No,language -quantised,1
16,1.70922E+12,29/02/2024 15:14,1.70922E+12,2,29/02/2024 17:14,143127,17,questionnaire-jj6n,,35634766,BLIND,10529232,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,430x932,814x347,,,,Demographics_ex1,7,Arab_First,accepted,No,vision,כן
17,1.70922E+12,29/02/2024 15:14,1.70922E+12,2,29/02/2024 17:14,143127,17,questionnaire-jj6n,,35634766,BLIND,10529232,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,430x932,814x347,,,,Demographics_ex1,7,Arab_First,accepted,No,vision-quantised,1
18,1.70922E+12,29/02/2024 15:14,1.70922E+12,2,29/02/2024 17:14,143127,17,questionnaire-jj6n,,35634766,BLIND,10529232,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,430x932,814x347,,,,Demographics_ex1,7,Arab_First,accepted,No,children,0
19,1.70922E+12,29/02/2024 15:14,1.70922E+12,2,29/02/2024 17:14,143127,17,questionnaire-jj6n,,35634766,BLIND,10529232,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,430x932,814x347,,,,Demographics_ex1,7,Arab_First,accepted,No,scale_of_SES,6
20,1.70922E+12,29/02/2024 15:14,1.70922E+12,2,29/02/2024 17:14,143127,17,questionnaire-jj6n,,35634766,BLIND,10529232,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,430x932,814x347,,,,Demographics_ex1,7,Arab_First,accepted,No,scale_of_SES-quantised,5
21,1.70922E+12,29/02/2024 15:14,1.70922E+12,2,29/02/2024 17:14,143127,17,questionnaire-jj6n,,35634766,BLIND,10529232,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,430x932,814x347,,,,Demographics_ex1,7,Arab_First,accepted,No,response-7,
22,1.70922E+12,29/02/2024 15:14,1.70922E+12,2,29/02/2024 17:14,143127,17,questionnaire-jj6n,,35634766,BLIND,10529232,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,430x932,814x347,,,,Demographics_ex1,7,Arab_First,accepted,No,END QUESTIONNAIRE,80445
1,1.70923E+12,29/02/2024 16:57,1.70923E+12,2,29/02/2024 18:57,143127,17,questionnaire-jj6n,,35642275,BLIND,10530076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x692,,,,Demographics_ex1,7,Arab_First,accepted,No,BEGIN QUESTIONNAIRE,
2,1.70923E+12,29/02/2024 16:59,1.70923E+12,2,29/02/2024 18:59,143127,17,questionnaire-jj6n,,35642275,BLIND,10530076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x692,,,,Demographics_ex1,7,Arab_First,accepted,No,age,32
3,1.70923E+12,29/02/2024 16:59,1.70923E+12,2,29/02/2024 18:59,143127,17,questionnaire-jj6n,,35642275,BLIND,10530076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x692,,,,Demographics_ex1,7,Arab_First,accepted,No,age-quantised,16
4,1.70923E+12,29/02/2024 16:59,1.70923E+12,2,29/02/2024 18:59,143127,17,questionnaire-jj6n,,35642275,BLIND,10530076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x692,,,,Demographics_ex1,7,Arab_First,accepted,No,gender,גבר
5,1.70923E+12,29/02/2024 16:59,1.70923E+12,2,29/02/2024 18:59,143127,17,questionnaire-jj6n,,35642275,BLIND,10530076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x692,,,,Demographics_ex1,7,Arab_First,accepted,No,gender-quantised,1
6,1.70923E+12,29/02/2024 16:59,1.70923E+12,2,29/02/2024 18:59,143127,17,questionnaire-jj6n,,35642275,BLIND,10530076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x692,,,,Demographics_ex1,7,Arab_First,accepted,No,gender-text,
7,1.70923E+12,29/02/2024 16:59,1.70923E+12,2,29/02/2024 18:59,143127,17,questionnaire-jj6n,,35642275,BLIND,10530076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x692,,,,Demographics_ex1,7,Arab_First,accepted,No,ethnic-1,ישראלי/ת
8,1.70923E+12,29/02/2024 16:59,1.70923E+12,2,29/02/2024 18:59,143127,17,questionnaire-jj6n,,35642275,BLIND,10530076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x692,,,,Demographics_ex1,7,Arab_First,accepted,No,ethnic-4,יהודי/ת
9,1.70923E+12,29/02/2024 16:59,1.70923E+12,2,29/02/2024 18:59,143127,17,questionnaire-jj6n,,35642275,BLIND,10530076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x692,,,,Demographics_ex1,7,Arab_First,accepted,No,ethnic-text,
10,1.70923E+12,29/02/2024 16:59,1.70923E+12,2,29/02/2024 18:59,143127,17,questionnaire-jj6n,,35642275,BLIND,10530076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x692,,,,Demographics_ex1,7,Arab_First,accepted,No,religiosity,2
11,1.70923E+12,29/02/2024 16:59,1.70923E+12,2,29/02/2024 18:59,143127,17,questionnaire-jj6n,,35642275,BLIND,10530076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x692,,,,Demographics_ex1,7,Arab_First,accepted,No,religiosity-quantised,2
12,1.70923E+12,29/02/2024 16:59,1.70923E+12,2,29/02/2024 18:59,143127,17,questionnaire-jj6n,,35642275,BLIND,10530076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x692,,,,Demographics_ex1,7,Arab_First,accepted,No,education,השלמתי תואר ראשון באוניברסיטה
13,1.70923E+12,29/02/2024 16:59,1.70923E+12,2,29/02/2024 18:59,143127,17,questionnaire-jj6n,,35642275,BLIND,10530076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x692,,,,Demographics_ex1,7,Arab_First,accepted,No,education-quantised,6
14,1.70923E+12,29/02/2024 16:59,1.70923E+12,2,29/02/2024 18:59,143127,17,questionnaire-jj6n,,35642275,BLIND,10530076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x692,,,,Demographics_ex1,7,Arab_First,accepted,No,language ,כן
15,1.70923E+12,29/02/2024 16:59,1.70923E+12,2,29/02/2024 18:59,143127,17,questionnaire-jj6n,,35642275,BLIND,10530076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x692,,,,Demographics_ex1,7,Arab_First,accepted,No,language -quantised,1
16,1.70923E+12,29/02/2024 16:59,1.70923E+12,2,29/02/2024 18:59,143127,17,questionnaire-jj6n,,35642275,BLIND,10530076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x692,,,,Demographics_ex1,7,Arab_First,accepted,No,vision,כן
17,1.70923E+12,29/02/2024 16:59,1.70923E+12,2,29/02/2024 18:59,143127,17,questionnaire-jj6n,,35642275,BLIND,10530076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x692,,,,Demographics_ex1,7,Arab_First,accepted,No,vision-quantised,1
18,1.70923E+12,29/02/2024 16:59,1.70923E+12,2,29/02/2024 18:59,143127,17,questionnaire-jj6n,,35642275,BLIND,10530076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x692,,,,Demographics_ex1,7,Arab_First,accepted,No,children,0
19,1.70923E+12,29/02/2024 16:59,1.70923E+12,2,29/02/2024 18:59,143127,17,questionnaire-jj6n,,35642275,BLIND,10530076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x692,,,,Demographics_ex1,7,Arab_First,accepted,No,scale_of_SES,2
20,1.70923E+12,29/02/2024 16:59,1.70923E+12,2,29/02/2024 18:59,143127,17,questionnaire-jj6n,,35642275,BLIND,10530076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x692,,,,Demographics_ex1,7,Arab_First,accepted,No,scale_of_SES-quantised,9
21,1.70923E+12,29/02/2024 16:59,1.70923E+12,2,29/02/2024 18:59,143127,17,questionnaire-jj6n,,35642275,BLIND,10530076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x692,,,,Demographics_ex1,7,Arab_First,accepted,No,response-7,
22,1.70923E+12,29/02/2024 16:59,1.70923E+12,2,29/02/2024 18:59,143127,17,questionnaire-jj6n,,35642275,BLIND,10530076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1440x692,,,,Demographics_ex1,7,Arab_First,accepted,No,END QUESTIONNAIRE,81814
1,1.70923E+12,29/02/2024 17:55,1.70923E+12,2,29/02/2024 19:55,143127,17,questionnaire-jj6n,,35644641,BLIND,10530576,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1362x766,1362x611,,,,Demographics_ex1,7,Jewish_First,accepted,No,BEGIN QUESTIONNAIRE,
2,1.70923E+12,29/02/2024 17:56,1.70923E+12,2,29/02/2024 19:56,143127,17,questionnaire-jj6n,,35644641,BLIND,10530576,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1362x766,1362x611,,,,Demographics_ex1,7,Jewish_First,accepted,No,age,30
3,1.70923E+12,29/02/2024 17:56,1.70923E+12,2,29/02/2024 19:56,143127,17,questionnaire-jj6n,,35644641,BLIND,10530576,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1362x766,1362x611,,,,Demographics_ex1,7,Jewish_First,accepted,No,age-quantised,14
4,1.70923E+12,29/02/2024 17:56,1.70923E+12,2,29/02/2024 19:56,143127,17,questionnaire-jj6n,,35644641,BLIND,10530576,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1362x766,1362x611,,,,Demographics_ex1,7,Jewish_First,accepted,No,gender,גבר
5,1.70923E+12,29/02/2024 17:56,1.70923E+12,2,29/02/2024 19:56,143127,17,questionnaire-jj6n,,35644641,BLIND,10530576,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1362x766,1362x611,,,,Demographics_ex1,7,Jewish_First,accepted,No,gender-quantised,1
6,1.70923E+12,29/02/2024 17:56,1.70923E+12,2,29/02/2024 19:56,143127,17,questionnaire-jj6n,,35644641,BLIND,10530576,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1362x766,1362x611,,,,Demographics_ex1,7,Jewish_First,accepted,No,gender-text,
7,1.70923E+12,29/02/2024 17:56,1.70923E+12,2,29/02/2024 19:56,143127,17,questionnaire-jj6n,,35644641,BLIND,10530576,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1362x766,1362x611,,,,Demographics_ex1,7,Jewish_First,accepted,No,ethnic-1,ישראלי/ת
8,1.70923E+12,29/02/2024 17:56,1.70923E+12,2,29/02/2024 19:56,143127,17,questionnaire-jj6n,,35644641,BLIND,10530576,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1362x766,1362x611,,,,Demographics_ex1,7,Jewish_First,accepted,No,ethnic-text,
9,1.70923E+12,29/02/2024 17:56,1.70923E+12,2,29/02/2024 19:56,143127,17,questionnaire-jj6n,,35644641,BLIND,10530576,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1362x766,1362x611,,,,Demographics_ex1,7,Jewish_First,accepted,No,religiosity,2
10,1.70923E+12,29/02/2024 17:56,1.70923E+12,2,29/02/2024 19:56,143127,17,questionnaire-jj6n,,35644641,BLIND,10530576,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1362x766,1362x611,,,,Demographics_ex1,7,Jewish_First,accepted,No,religiosity-quantised,2
11,1.70923E+12,29/02/2024 17:56,1.70923E+12,2,29/02/2024 19:56,143127,17,questionnaire-jj6n,,35644641,BLIND,10530576,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1362x766,1362x611,,,,Demographics_ex1,7,Jewish_First,accepted,No,education,חלק מבית ספר יסודי
12,1.70923E+12,29/02/2024 17:56,1.70923E+12,2,29/02/2024 19:56,143127,17,questionnaire-jj6n,,35644641,BLIND,10530576,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1362x766,1362x611,,,,Demographics_ex1,7,Jewish_First,accepted,No,education-quantised,1
13,1.70923E+12,29/02/2024 17:56,1.70923E+12,2,29/02/2024 19:56,143127,17,questionnaire-jj6n,,35644641,BLIND,10530576,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1362x766,1362x611,,,,Demographics_ex1,7,Jewish_First,accepted,No,language ,כן
14,1.70923E+12,29/02/2024 17:56,1.70923E+12,2,29/02/2024 19:56,143127,17,questionnaire-jj6n,,35644641,BLIND,10530576,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1362x766,1362x611,,,,Demographics_ex1,7,Jewish_First,accepted,No,language -quantised,1
15,1.70923E+12,29/02/2024 17:56,1.70923E+12,2,29/02/2024 19:56,143127,17,questionnaire-jj6n,,35644641,BLIND,10530576,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1362x766,1362x611,,,,Demographics_ex1,7,Jewish_First,accepted,No,vision,כן
16,1.70923E+12,29/02/2024 17:56,1.70923E+12,2,29/02/2024 19:56,143127,17,questionnaire-jj6n,,35644641,BLIND,10530576,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1362x766,1362x611,,,,Demographics_ex1,7,Jewish_First,accepted,No,vision-quantised,1
