Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-dg7x,branch-1j1y,branch-78ow,branch-dh4q,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
5,1716298667531,21/05/2024 13:37:47,1716309467531,3,21/05/2024 19:37:47,142922,38,questionnaire-qwx3,,37768690,BLIND,11125520,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x953,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,10,,,Thermometer,1,object-4
6,1716298667532,21/05/2024 13:37:47,1716309467532,3,21/05/2024 19:37:47,142922,38,questionnaire-qwx3,,37768690,BLIND,11125520,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x953,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,98,,,jews,3,object-10
7,1716298667532,21/05/2024 13:37:47,1716309467532,3,21/05/2024 19:37:47,142922,38,questionnaire-qwx3,,37768690,BLIND,11125520,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x953,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,52,,,arabs,4,object-11
8,1716298667532,21/05/2024 13:37:47,1716309467532,3,21/05/2024 19:37:47,142922,38,questionnaire-qwx3,,37768690,BLIND,11125520,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x953,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716299466469,21/05/2024 13:51:06,1716310266469,3,21/05/2024 19:51:06,142922,38,questionnaire-qwx3,,37768992,BLIND,11125708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716299469075,21/05/2024 13:51:09,1716310269075,3,21/05/2024 19:51:09,142922,38,questionnaire-qwx3,,37768992,BLIND,11125708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716299474620,21/05/2024 13:51:14,1716310274620,3,21/05/2024 19:51:14,142922,38,questionnaire-qwx3,,37768992,BLIND,11125708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716299474627,21/05/2024 13:51:14,1716310274627,3,21/05/2024 19:51:14,142922,38,questionnaire-qwx3,,37768992,BLIND,11125708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716299482677,21/05/2024 13:51:22,1716310282677,3,21/05/2024 19:51:22,142922,38,questionnaire-qwx3,,37768992,BLIND,11125708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,1,,,Thermometer,1,object-4
6,1716299482679,21/05/2024 13:51:22,1716310282679,3,21/05/2024 19:51:22,142922,38,questionnaire-qwx3,,37768992,BLIND,11125708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,98,,,jews,3,object-10
7,1716299482681,21/05/2024 13:51:22,1716310282681,3,21/05/2024 19:51:22,142922,38,questionnaire-qwx3,,37768992,BLIND,11125708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,2,,,arabs,4,object-11
8,1716299482683,21/05/2024 13:51:22,1716310282683,3,21/05/2024 19:51:22,142922,38,questionnaire-qwx3,,37768992,BLIND,11125708,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716299498402,21/05/2024 13:51:38,1716310298402,3,21/05/2024 19:51:38,142922,38,questionnaire-qwx3,,37769002,BLIND,11125724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716299499959,21/05/2024 13:51:39,1716310299959,3,21/05/2024 19:51:39,142922,38,questionnaire-qwx3,,37769002,BLIND,11125724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716299510885,21/05/2024 13:51:50,1716310310885,3,21/05/2024 19:51:50,142922,38,questionnaire-qwx3,,37769002,BLIND,11125724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716299510888,21/05/2024 13:51:50,1716310310888,3,21/05/2024 19:51:50,142922,38,questionnaire-qwx3,,37769002,BLIND,11125724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716299519535,21/05/2024 13:51:59,1716310319535,3,21/05/2024 19:51:59,142922,38,questionnaire-qwx3,,37769002,BLIND,11125724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,21,,,Thermometer,1,object-4
6,1716299519535,21/05/2024 13:51:59,1716310319535,3,21/05/2024 19:51:59,142922,38,questionnaire-qwx3,,37769002,BLIND,11125724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,58,,,jews,3,object-10
7,1716299519535,21/05/2024 13:51:59,1716310319535,3,21/05/2024 19:51:59,142922,38,questionnaire-qwx3,,37769002,BLIND,11125724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,41,,,arabs,4,object-11
8,1716299519535,21/05/2024 13:51:59,1716310319535,3,21/05/2024 19:51:59,142922,38,questionnaire-qwx3,,37769002,BLIND,11125724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716299575231,21/05/2024 13:52:55,1716310375231,3,21/05/2024 19:52:55,142922,38,questionnaire-qwx3,,37769028,BLIND,11125700,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1696x954,1696x785,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716299578219,21/05/2024 13:52:58,1716310378219,3,21/05/2024 19:52:58,142922,38,questionnaire-qwx3,,37769028,BLIND,11125700,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1696x954,1696x785,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716299589219,21/05/2024 13:53:09,1716310389219,3,21/05/2024 19:53:09,142922,38,questionnaire-qwx3,,37769028,BLIND,11125700,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1696x954,1696x785,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716299589223,21/05/2024 13:53:09,1716310389223,3,21/05/2024 19:53:09,142922,38,questionnaire-qwx3,,37769028,BLIND,11125700,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1696x954,1696x785,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716299608155,21/05/2024 13:53:28,1716310408155,3,21/05/2024 19:53:28,142922,38,questionnaire-qwx3,,37769028,BLIND,11125700,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1696x954,1696x785,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,68,,,Thermometer,1,object-4
6,1716299608155,21/05/2024 13:53:28,1716310408155,3,21/05/2024 19:53:28,142922,38,questionnaire-qwx3,,37769028,BLIND,11125700,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1696x954,1696x785,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,89,,,jews,3,object-10
7,1716299608155,21/05/2024 13:53:28,1716310408155,3,21/05/2024 19:53:28,142922,38,questionnaire-qwx3,,37769028,BLIND,11125700,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1696x954,1696x785,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,82,,,arabs,4,object-11
8,1716299608155,21/05/2024 13:53:28,1716310408155,3,21/05/2024 19:53:28,142922,38,questionnaire-qwx3,,37769028,BLIND,11125700,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1696x954,1696x785,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716300095905,21/05/2024 14:01:35,1716310895905,3,21/05/2024 20:01:35,142922,38,questionnaire-qwx3,,37769218,BLIND,11125780,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716300098122,21/05/2024 14:01:38,1716310898122,3,21/05/2024 20:01:38,142922,38,questionnaire-qwx3,,37769218,BLIND,11125780,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716300102240,21/05/2024 14:01:42,1716310902240,3,21/05/2024 20:01:42,142922,38,questionnaire-qwx3,,37769218,BLIND,11125780,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716300102241,21/05/2024 14:01:42,1716310902241,3,21/05/2024 20:01:42,142922,38,questionnaire-qwx3,,37769218,BLIND,11125780,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716300110409,21/05/2024 14:01:50,1716310910409,3,21/05/2024 20:01:50,142922,38,questionnaire-qwx3,,37769218,BLIND,11125780,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,22,,,Thermometer,1,object-4
6,1716300110409,21/05/2024 14:01:50,1716310910409,3,21/05/2024 20:01:50,142922,38,questionnaire-qwx3,,37769218,BLIND,11125780,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,94,,,jews,3,object-10
7,1716300110409,21/05/2024 14:01:50,1716310910409,3,21/05/2024 20:01:50,142922,38,questionnaire-qwx3,,37769218,BLIND,11125780,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,64,,,arabs,4,object-11
8,1716300110410,21/05/2024 14:01:50,1716310910410,3,21/05/2024 20:01:50,142922,38,questionnaire-qwx3,,37769218,BLIND,11125780,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716302293897,21/05/2024 14:38:13,1716309493897,2,21/05/2024 18:38:13,142922,38,questionnaire-qwx3,,37769888,BLIND,11125979,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716302295690,21/05/2024 14:38:15,1716309495690,2,21/05/2024 18:38:15,142922,38,questionnaire-qwx3,,37769888,BLIND,11125979,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716302300485,21/05/2024 14:38:20,1716309500485,2,21/05/2024 18:38:20,142922,38,questionnaire-qwx3,,37769888,BLIND,11125979,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716302300487,21/05/2024 14:38:20,1716309500487,2,21/05/2024 18:38:20,142922,38,questionnaire-qwx3,,37769888,BLIND,11125979,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716302316118,21/05/2024 14:38:36,1716309516118,2,21/05/2024 18:38:36,142922,38,questionnaire-qwx3,,37769888,BLIND,11125979,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,49,,,Thermometer,1,object-4
6,1716302316119,21/05/2024 14:38:36,1716309516119,2,21/05/2024 18:38:36,142922,38,questionnaire-qwx3,,37769888,BLIND,11125979,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,78,,,jews,3,object-10
7,1716302316119,21/05/2024 14:38:36,1716309516119,2,21/05/2024 18:38:36,142922,38,questionnaire-qwx3,,37769888,BLIND,11125979,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,78,,,arabs,4,object-11
8,1716302316119,21/05/2024 14:38:36,1716309516119,2,21/05/2024 18:38:36,142922,38,questionnaire-qwx3,,37769888,BLIND,11125979,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716302298468,21/05/2024 14:38:18,1716313098468,3,21/05/2024 20:38:18,142922,38,questionnaire-qwx3,,37769892,BLIND,11125972,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x703,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716302300629,21/05/2024 14:38:20,1716313100629,3,21/05/2024 20:38:20,142922,38,questionnaire-qwx3,,37769892,BLIND,11125972,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x703,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716302314788,21/05/2024 14:38:34,1716313114788,3,21/05/2024 20:38:34,142922,38,questionnaire-qwx3,,37769892,BLIND,11125972,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x703,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716302314790,21/05/2024 14:38:34,1716313114790,3,21/05/2024 20:38:34,142922,38,questionnaire-qwx3,,37769892,BLIND,11125972,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x703,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716302367177,21/05/2024 14:39:27,1716313167177,3,21/05/2024 20:39:27,142922,38,questionnaire-qwx3,,37769892,BLIND,11125972,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x703,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,0,,,Thermometer,1,object-4
6,1716302367177,21/05/2024 14:39:27,1716313167177,3,21/05/2024 20:39:27,142922,38,questionnaire-qwx3,,37769892,BLIND,11125972,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x703,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,95,,,jews,3,object-10
7,1716302367177,21/05/2024 14:39:27,1716313167177,3,21/05/2024 20:39:27,142922,38,questionnaire-qwx3,,37769892,BLIND,11125972,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x703,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,74,,,arabs,4,object-11
8,1716302367177,21/05/2024 14:39:27,1716313167177,3,21/05/2024 20:39:27,142922,38,questionnaire-qwx3,,37769892,BLIND,11125972,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x703,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716302934312,21/05/2024 14:48:54,1716313734312,3,21/05/2024 20:48:54,142922,38,questionnaire-qwx3,,37770060,BLIND,11126038,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x559,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716302937224,21/05/2024 14:48:57,1716313737224,3,21/05/2024 20:48:57,142922,38,questionnaire-qwx3,,37770060,BLIND,11126038,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x559,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716302951923,21/05/2024 14:49:11,1716313751923,3,21/05/2024 20:49:11,142922,38,questionnaire-qwx3,,37770060,BLIND,11126038,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x559,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716302951927,21/05/2024 14:49:11,1716313751927,3,21/05/2024 20:49:11,142922,38,questionnaire-qwx3,,37770060,BLIND,11126038,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x559,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716302993346,21/05/2024 14:49:53,1716313793346,3,21/05/2024 20:49:53,142922,38,questionnaire-qwx3,,37770060,BLIND,11126038,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x559,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,32,,,Thermometer,1,object-4
6,1716302993346,21/05/2024 14:49:53,1716313793346,3,21/05/2024 20:49:53,142922,38,questionnaire-qwx3,,37770060,BLIND,11126038,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x559,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,93,,,jews,3,object-10
7,1716302993347,21/05/2024 14:49:53,1716313793347,3,21/05/2024 20:49:53,142922,38,questionnaire-qwx3,,37770060,BLIND,11126038,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x559,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,86,,,arabs,4,object-11
8,1716302993347,21/05/2024 14:49:53,1716313793347,3,21/05/2024 20:49:53,142922,38,questionnaire-qwx3,,37770060,BLIND,11126038,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x559,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716304214794,21/05/2024 15:10:14,1716315014794,3,21/05/2024 21:10:14,142922,38,questionnaire-qwx3,,37770540,BLIND,11126232,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716304216479,21/05/2024 15:10:16,1716315016479,3,21/05/2024 21:10:16,142922,38,questionnaire-qwx3,,37770540,BLIND,11126232,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716304223750,21/05/2024 15:10:23,1716315023750,3,21/05/2024 21:10:23,142922,38,questionnaire-qwx3,,37770540,BLIND,11126232,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716304223752,21/05/2024 15:10:23,1716315023752,3,21/05/2024 21:10:23,142922,38,questionnaire-qwx3,,37770540,BLIND,11126232,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716304248853,21/05/2024 15:10:48,1716315048853,3,21/05/2024 21:10:48,142922,38,questionnaire-qwx3,,37770540,BLIND,11126232,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,33,,,Thermometer,1,object-4
6,1716304248853,21/05/2024 15:10:48,1716315048853,3,21/05/2024 21:10:48,142922,38,questionnaire-qwx3,,37770540,BLIND,11126232,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,63,,,jews,3,object-10
7,1716304248853,21/05/2024 15:10:48,1716315048853,3,21/05/2024 21:10:48,142922,38,questionnaire-qwx3,,37770540,BLIND,11126232,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,50,,,arabs,4,object-11
8,1716304248854,21/05/2024 15:10:48,1716315048854,3,21/05/2024 21:10:48,142922,38,questionnaire-qwx3,,37770540,BLIND,11126232,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716305284836,21/05/2024 15:28:04,1716316084836,3,21/05/2024 21:28:04,142922,38,questionnaire-qwx3,,37770816,BLIND,11126372,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716305288810,21/05/2024 15:28:08,1716316088810,3,21/05/2024 21:28:08,142922,38,questionnaire-qwx3,,37770816,BLIND,11126372,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716305297359,21/05/2024 15:28:17,1716316097359,3,21/05/2024 21:28:17,142922,38,questionnaire-qwx3,,37770816,BLIND,11126372,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716305297361,21/05/2024 15:28:17,1716316097361,3,21/05/2024 21:28:17,142922,38,questionnaire-qwx3,,37770816,BLIND,11126372,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716305319254,21/05/2024 15:28:39,1716316119254,3,21/05/2024 21:28:39,142922,38,questionnaire-qwx3,,37770816,BLIND,11126372,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,76,,,Thermometer,1,object-4
