Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-dg7x,branch-1j1y,branch-78ow,branch-dh4q,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER
4,1716293319264,21/05/2024 12:08:39,1716293318892,3,21/05/2024 15:08:38,142922,38,task-ba8o,,37766769,BLIND,11125107,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x695,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,6917.300000000003,,,,,0,1,0,,,,,,AC1,
5,1716293332216,21/05/2024 12:08:52,1716293331863,3,21/05/2024 15:08:51,142922,38,task-ba8o,,37766769,BLIND,11125107,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1707x772,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,12959.59999999404,,,,,0,1,0,,,,,,Instr2,
6,1716293332330,21/05/2024 12:08:52,1716293331866,3,21/05/2024 15:08:51,142922,38,task-ba8o,,37766769,BLIND,11125107,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1707x772,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,114269,,,,,0,1,0,,,,,,,
1,1716293132128,21/05/2024 12:05:32,1716293133727,3,21/05/2024 15:05:33,142922,38,task-ba8o,,37766739,BLIND,11125103,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1524x695,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716293177810,21/05/2024 12:06:17,1716293179319,3,21/05/2024 15:06:19,142922,38,task-ba8o,,37766739,BLIND,11125103,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1524x695,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,45551.40000009537,,,,,0,1,0,,,,,,Instr1,
3,1716293189893,21/05/2024 12:06:29,1716293191546,3,21/05/2024 15:06:31,142922,38,task-ba8o,,37766739,BLIND,11125103,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1524x695,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,12211.900000095367,,,,,0,1,0,,,,,,Instr1,
4,1716293208391,21/05/2024 12:06:48,1716293210034,3,21/05/2024 15:06:50,142922,38,task-ba8o,,37766739,BLIND,11125103,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1524x695,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,18500.600000000006,,,,,0,1,0,,,,,,AC1,
5,1716293216702,21/05/2024 12:06:56,1716293218370,3,21/05/2024 15:06:58,142922,38,task-ba8o,,37766739,BLIND,11125103,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1524x695,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,8326.5,,,,,0,1,0,,,,,,Instr2,
6,1716293216834,21/05/2024 12:06:56,1716293218374,3,21/05/2024 15:06:58,142922,38,task-ba8o,,37766739,BLIND,11125103,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1524x695,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,84647,,,,,0,1,0,,,,,,,
1,1716290330734,21/05/2024 11:18:50,1716290330384,3,21/05/2024 14:18:50,142922,38,task-ba8o,,37765824,BLIND,11124715,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1440x900,1432x786,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716290352839,21/05/2024 11:19:12,1716290352590,3,21/05/2024 14:19:12,142922,38,task-ba8o,,37765824,BLIND,11124715,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1440x900,1432x786,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,22167.29999998212,,,,,0,1,0,,,,,,Instr1,
3,1716290360258,21/05/2024 11:19:20,1716290359958,3,21/05/2024 14:19:19,142922,38,task-ba8o,,37765824,BLIND,11124715,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1440x900,1432x786,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,7361.9000000059605,,,,,0,1,0,,,,,,Instr1,
4,1716290363200,21/05/2024 11:19:23,1716290362695,3,21/05/2024 14:19:22,142922,38,task-ba8o,,37765824,BLIND,11124715,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1440x900,1432x786,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,2734.0999999999985,,,,,0,1,0,,,,,,AC1,
5,1716290365761,21/05/2024 11:19:25,1716290365437,3,21/05/2024 14:19:25,142922,38,task-ba8o,,37765824,BLIND,11124715,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1440x900,1432x786,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,2732.7000000178814,,,,,0,1,0,,,,,,Instr2,
6,1716290366329,21/05/2024 11:19:26,1716290365440,3,21/05/2024 14:19:25,142922,38,task-ba8o,,37765824,BLIND,11124715,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1440x900,1432x786,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,35057,,,,,0,1,0,,,,,,,
1,1716290327725,21/05/2024 11:18:47,1716290465107,3,21/05/2024 14:21:05,142922,38,task-ba8o,,37765821,BLIND,11124623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716290386122,21/05/2024 11:19:46,1716290520474,3,21/05/2024 14:22:00,142922,38,task-ba8o,,37765821,BLIND,11124623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,55338.09999999404,,,,,0,1,0,,,,,,Instr1,
3,1716290398353,21/05/2024 11:19:58,1716290535752,3,21/05/2024 14:22:15,142922,38,task-ba8o,,37765821,BLIND,11124623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,15270.09999999404,,,,,0,1,0,,,,,,Instr1,
4,1716290473922,21/05/2024 11:21:13,1716290611352,3,21/05/2024 14:23:31,142922,38,task-ba8o,,37765821,BLIND,11124623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
5,1716290480601,21/05/2024 11:21:20,1716290617998,3,21/05/2024 14:23:37,142922,38,task-ba8o,,37765821,BLIND,11124623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,6646.403999999999,,,,,0,1,0,,,,,,AC1,
6,1716290496405,21/05/2024 11:21:36,1716290633818,3,21/05/2024 14:23:53,142922,38,task-ba8o,,37765821,BLIND,11124623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,15809.300000011921,,,,,0,1,0,,,,,,Instr2,
7,1716290496745,21/05/2024 11:21:36,1716290633821,3,21/05/2024 14:23:53,142922,38,task-ba8o,,37765821,BLIND,11124623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,22469,,,,,0,1,0,,,,,,,
1,1716289910380,21/05/2024 11:11:50,1716289911336,3,21/05/2024 14:11:51,142922,38,task-ba8o,,37765647,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716289911529,21/05/2024 11:11:51,1716289912511,3,21/05/2024 14:11:52,142922,38,task-ba8o,,37765647,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,1154.4000000059605,,,,,0,1,0,,,,,,Instr1,
3,1716289922783,21/05/2024 11:12:02,1716289921208,3,21/05/2024 14:12:01,142922,38,task-ba8o,,37765647,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,8692.200000017881,,,,,0,1,0,,,,,,Instr1,
4,1716289930898,21/05/2024 11:12:10,1716289931890,3,21/05/2024 14:12:11,142922,38,task-ba8o,,37765647,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,10680.500000000002,,,,,0,1,0,,,,,,AC1,
5,1716289937357,21/05/2024 11:12:17,1716289938352,3,21/05/2024 14:12:18,142922,38,task-ba8o,,37765647,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,6453.200000017881,,,,,0,1,0,,,,,,Instr2,
6,1716289937480,21/05/2024 11:12:17,1716289938356,3,21/05/2024 14:12:18,142922,38,task-ba8o,,37765647,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,27020,,,,,0,1,0,,,,,,,
1,1716316050773,21/05/2024 18:27:30,1716316050632,3,21/05/2024 21:27:30,142922,38,task-ba8o,,37774979,BLIND,11127531,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716316072386,21/05/2024 18:27:52,1716316072303,3,21/05/2024 21:27:52,142922,38,task-ba8o,,37774979,BLIND,11127531,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,21646.5,,,,,0,1,0,,,,,,Instr1,
3,1716316081069,21/05/2024 18:28:01,1716316080956,3,21/05/2024 21:28:00,142922,38,task-ba8o,,37774979,BLIND,11127531,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,8647.799999952316,,,,,0,1,0,,,,,,Instr1,
4,1716316086141,21/05/2024 18:28:06,1716316086059,3,21/05/2024 21:28:06,142922,38,task-ba8o,,37774979,BLIND,11127531,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,5100,,,,,0,1,0,,,,,,AC1,
5,1716316092547,21/05/2024 18:28:12,1716316092462,3,21/05/2024 21:28:12,142922,38,task-ba8o,,37774979,BLIND,11127531,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,6395.199999928474,,,,,0,1,0,,,,,,Instr2,
6,1716316092658,21/05/2024 18:28:12,1716316092466,3,21/05/2024 21:28:12,142922,38,task-ba8o,,37774979,BLIND,11127531,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,41834,,,,,0,1,0,,,,,,,
1,1716317492745,21/05/2024 18:51:32,1716317435351,3,21/05/2024 21:50:35,142922,38,task-ba8o,,37775430,BLIND,11127647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716317519117,21/05/2024 18:51:59,1716317461827,3,21/05/2024 21:51:01,142922,38,task-ba8o,,37775430,BLIND,11127647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,26389.39999999106,,,,,0,1,0,,,,,,Instr1,
3,1716317530494,21/05/2024 18:52:10,1716317473194,3,21/05/2024 21:51:13,142922,38,task-ba8o,,37775430,BLIND,11127647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,11353.09999999404,,,,,0,1,0,,,,,,Instr1,
4,1716317537954,21/05/2024 18:52:17,1716317480669,3,21/05/2024 21:51:20,142922,38,task-ba8o,,37775430,BLIND,11127647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,7462.199999999997,,,,,0,1,0,,,,,,AC1,
5,1716317543761,21/05/2024 18:52:23,1716317486452,3,21/05/2024 21:51:26,142922,38,task-ba8o,,37775430,BLIND,11127647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,5767.100000008941,,,,,0,1,0,,,,,,Instr2,
6,1716317543893,21/05/2024 18:52:23,1716317486456,3,21/05/2024 21:51:26,142922,38,task-ba8o,,37775430,BLIND,11127647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,51105,,,,,0,1,0,,,,,,,
1,1716317604263,21/05/2024 18:53:24,1716317607407,3,21/05/2024 21:53:27,142922,38,task-ba8o,,37775456,BLIND,11127651,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x695,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716317634355,21/05/2024 18:53:54,1716317637549,3,21/05/2024 21:53:57,142922,38,task-ba8o,,37775456,BLIND,11127651,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x695,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,30082.800000000745,,,,,0,1,0,,,,,,Instr1,
3,1716317655911,21/05/2024 18:54:15,1716317659121,3,21/05/2024 21:54:19,142922,38,task-ba8o,,37775456,BLIND,11127651,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x695,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,21554,,,,,0,1,0,,,,,,Instr1,
4,1716317659455,21/05/2024 18:54:19,1716317662654,3,21/05/2024 21:54:22,142922,38,task-ba8o,,37775456,BLIND,11127651,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x695,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,3520.5,,,,,0,1,0,,,,,,AC1,
5,1716317674282,21/05/2024 18:54:34,1716317677475,3,21/05/2024 21:54:37,142922,38,task-ba8o,,37775456,BLIND,11127651,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1707x772,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,14810.70000000298,,,,,0,1,0,,,,,,Instr2,
6,1716317674401,21/05/2024 18:54:34,1716317677482,3,21/05/2024 21:54:37,142922,38,task-ba8o,,37775456,BLIND,11127651,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1707x772,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,70075,,,,,0,1,0,,,,,,,
1,1716317780278,21/05/2024 18:56:20,1716317783280,3,21/05/2024 21:56:23,142922,38,task-ba8o,,37775526,BLIND,11127872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x953,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716317812034,21/05/2024 18:56:52,1716317815073,3,21/05/2024 21:56:55,142922,38,task-ba8o,,37775526,BLIND,11127872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x953,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,31743.099999904633,,,,,0,1,0,,,,,,Instr1,
3,1716317832920,21/05/2024 18:57:12,1716317835978,3,21/05/2024 21:57:15,142922,38,task-ba8o,,37775526,BLIND,11127872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x953,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,20898.599999904633,,,,,0,1,0,,,,,,Instr1,
4,1716317837943,21/05/2024 18:57:17,1716317840998,3,21/05/2024 21:57:20,142922,38,task-ba8o,,37775526,BLIND,11127872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x953,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,5001.5,,,,,0,1,0,,,,,,AC1,
5,1716317844423,21/05/2024 18:57:24,1716317847466,3,21/05/2024 21:57:27,142922,38,task-ba8o,,37775526,BLIND,11127872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x953,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,6447.700000047684,,,,,0,1,0,,,,,,Instr2,
6,1716317844530,21/05/2024 18:57:24,1716317847469,3,21/05/2024 21:57:27,142922,38,task-ba8o,,37775526,BLIND,11127872,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x953,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,64189,,,,,0,1,0,,,,,,,
1,1716318214257,21/05/2024 19:03:34,1716318210899,3,21/05/2024 22:03:30,142922,38,task-ba8o,,37775636,BLIND,11128091,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716318234028,21/05/2024 19:03:54,1716318231105,3,21/05/2024 22:03:51,142922,38,task-ba8o,,37775636,BLIND,11128091,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,20178.70000001788,,,,,0,1,0,,,,,,Instr1,
3,1716318244160,21/05/2024 19:04:04,1716318241248,3,21/05/2024 22:04:01,142922,38,task-ba8o,,37775636,BLIND,11128091,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,10136.799999982119,,,,,0,1,0,,,,,,Instr1,
4,1716318247382,21/05/2024 19:04:07,1716318244469,3,21/05/2024 22:04:04,142922,38,task-ba8o,,37775636,BLIND,11128091,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,3216.5,,,,,0,1,0,,,,,,AC1,
5,1716318252267,21/05/2024 19:04:12,1716318249251,3,21/05/2024 22:04:09,142922,38,task-ba8o,,37775636,BLIND,11128091,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,4772.800000011921,,,,,0,1,0,,,,,,Instr2,
6,1716318252530,21/05/2024 19:04:12,1716318249254,3,21/05/2024 22:04:09,142922,38,task-ba8o,,37775636,BLIND,11128091,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,38355,,,,,0,1,0,,,,,,,
1,1716319128715,21/05/2024 19:18:48,1716322727288,3,21/05/2024 23:18:47,142922,38,task-ba8o,,37775910,BLIND,11128148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716319174836,21/05/2024 19:19:34,1716322773443,3,21/05/2024 23:19:33,142922,38,task-ba8o,,37775910,BLIND,11128148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,46102,,,,,0,1,0,,,,,,Instr1,
3,1716319190122,21/05/2024 19:19:50,1716322788742,3,21/05/2024 23:19:48,142922,38,task-ba8o,,37775910,BLIND,11128148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,2400x1171,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,15276,,,,,0,1,0,,,,,,Instr1,
4,1716319195395,21/05/2024 19:19:55,1716322794019,3,21/05/2024 23:19:54,142922,38,task-ba8o,,37775910,BLIND,11128148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,2400x1171,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,5249.828000000001,,,,,0,1,0,,,,,,AC1,
5,1716319201332,21/05/2024 19:20:01,1716322799942,3,21/05/2024 23:19:59,142922,38,task-ba8o,,37775910,BLIND,11128148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,2400x1171,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,5900.699999999721,,,,,0,1,0,,,,,,Instr2,
6,1716319201492,21/05/2024 19:20:01,1716322799952,3,21/05/2024 23:19:59,142922,38,task-ba8o,,37775910,BLIND,11128148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,2400x1171,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,72664,,,,,0,1,0,,,,,,,
